294, 13, 6, "Y", 1
295, 13, 7, "N", 1
296, 13, 8, "Y", 1
297, 13, 9, "Y", 1
298, 13, 10, "N", 1
299, 13, 11, "Y", 1
300, 13, 12, "N", 1
301, 13, 13, "N", 1
302, 13, 14, "Y", 1
303, 13, 15, "N", 1
304, 13, 16, "Y", 1
305, 13, 17, "N", 1
306, 13, 18, "Y", 1
307, 13, 19, "Y", 1
308, 13, 20, "Y", 1
309, 13, 21, "N", 1
310, 13, 22, "N", 1
311, 13, 23, "Y", 1
312, 13, 24, "N", 1
313, 14, 1, "N", 1
314, 14, 2, "Y", 1
315, 14, 3, "N", 1
316, 14, 4, "Y", 1
317, 14, 5, "N", 1
318, 14, 6, "N", 1
319, 14, 7, "Y", 1
320, 14, 8, "N", 1
321, 14, 9, "N", 1
322, 14, 10, "N", 1
323, 14, 11, "Y", 1
324, 14, 12, "Y", 1
325, 14, 13, "Y", 1
326, 14, 14, "N", 1
327, 14, 15, "Y", 1
328, 14, 16, "Y", 1
329, 14, 17, "Y", 1
330, 14, 18, "Y", 1
331, 14, 19, "Y", 1
332, 14, 20, "N", 1
333, 14, 21, "N", 1
334, 14, 22, "N", 1
335, 14, 23, "N", 1
336, 14, 24, "Y", 1
337, 1, 1, "Y", 2
338, 1, 2, "Y", 2
339, 1, 3, "Y", 2
340, 1, 4, "N", 2
341, 1, 5, "Y", 2
342, 1, 6, "N", 2
343, 1, 7, "N", 2
344, 1, 8, "N", 2
345, 1, 9, "Y", 2
346, 1, 10, "Y", 2
347, 1, 11, "Y", 2
348, 1, 12, "N", 2
349, 1, 13, "Y", 2
350, 1, 14, "Y", 2
351, 1, 15, "N", 2
352, 1, 16, "N", 2
353, 1, 17, "N", 2
354, 1, 18, "Y", 2
355, 1, 19, "N", 2
356, 2, 1, "Y", 2
357, 2, 2, "Y", 2
358, 2, 3, "Y", 2
359, 2, 4, "Y", 2
360, 2, 5, "Y", 2
361, 2, 6, "N", 2
362, 2, 7, "N", 2
363, 2, 8, "N", 2
364, 2, 9, "Y", 2
365, 2, 10, "N", 2
366, 2, 11, "Y", 2
367, 2, 12, "N", 2
368, 2, 13, "Y", 2
369, 2, 14, "N", 2
370, 2, 15, "N", 2
371, 2, 16, "Y", 2
372, 2, 17, "Y", 2
373, 2, 18, "N", 2
374, 2, 19, "N", 2
375, 3, 1, "N", 2
376, 3, 2, "Y", 2
377, 3, 3, "Y", 2
378, 3, 4, "Y", 2
379, 3, 5, "Y", 2
380, 3, 6, "Y", 2
381, 3, 7, "N", 2
382, 3, 8, "N", 2
383, 3, 9, "Y", 2
384, 3, 10, "Y", 2
385, 3, 11, "Y", 2
386, 3, 12, "N", 2
387, 3, 13, "N", 2
388, 3, 14, "N", 2
389, 3, 15, "N", 2
390, 3, 16, "Y", 2
391, 3, 17, "Y", 2
392, 3, 18, "Y", 2
393, 3, 19, "Y", 2
394, 4, 1, "Y", 2
395, 4, 2, "N", 2
396, 4, 3, "Y", 2
397, 4, 4, "N", 2
398, 4, 5, "N", 2
399, 4, 6, "N", 2
400, 4, 7, "N", 2
401, 4, 8, "Y", 2
402, 4, 9, "Y", 2
403, 4, 10, "N", 2
404, 4, 11, "N", 2
405, 4, 12, "Y", 2
406, 4, 13, "N", 2
407, 4, 14, "Y", 2
408, 4, 15, "N", 2
409, 4, 16, "Y", 2
410, 4, 17, "N", 2
411, 4, 18, "Y", 2
412, 4, 19, "N", 2
413, 5, 1, "Y", 2
414, 5, 2, "Y", 2
415, 5, 3, "Y", 2
416, 5, 4, "Y", 2
417, 5, 5, "N", 2
418, 5, 6, "N", 2
419, 5, 7, "Y", 2
420, 5, 8, "Y", 2
421, 5, 9, "N", 2
422, 5, 10, "Y", 2
423, 5, 11, "N", 2
424, 5, 12, "Y", 2
425, 5, 13, "N", 2
426, 5, 14, "Y", 2
427, 5, 15, "N", 2
428, 5, 16, "N", 2
429, 5, 17, "N", 2
430, 5, 18, "Y", 2
431, 5, 19, "N", 2
432, 6, 1, "Y", 2
433, 6, 2, "N", 2
434, 6, 3, "N", 2
435, 6, 4, "Y", 2
436, 6, 5, "Y", 2
437, 6, 6, "Y", 2
438, 6, 7, "Y", 2
439, 6, 8, "Y", 2
440, 6, 9, "Y", 2
441, 6, 10, "N", 2
442, 6, 11, "N", 2
443, 6, 12, "N", 2
444, 6, 13, "Y", 2
445, 6, 14, "Y", 2
446, 6, 15, "N", 2
447, 6, 16, "Y", 2
448, 6, 17, "N", 2
449, 6, 18, "N", 2
450, 6, 19, "Y", 2
451, 7, 1, "N", 2
452, 7, 2, "Y", 2
453, 7, 3, "N", 2
454, 7, 4, "Y", 2
455, 7, 5, "N", 2
456, 7, 6, "N", 2
457, 7, 7, "Y", 2
458, 7, 8, "N", 2
459, 7, 9, "Y", 2
460, 7, 10, "N", 2
461, 7, 11, "N", 2
462, 7, 12, "N", 2
463, 7, 13, "Y", 2
464, 7, 14, "N", 2
465, 7, 15, "Y", 2
466, 7, 16, "N", 2
467, 7, 17, "N", 2
468, 7, 18, "N", 2
469, 7, 19, "N", 2
470, 8, 1, "Y", 2
471, 8, 2, "N", 2
472, 8, 3, "N", 2
473, 8, 4, "N", 2
474, 8, 5, "Y", 2
475, 8, 6, "Y", 2
476, 8, 7, "Y", 2
477, 8, 8, "Y", 2
478, 8, 9, "Y", 2
479, 8, 10, "Y", 2
480, 8, 11, "N", 2
481, 8, 12, "N", 2
482, 8, 13, "Y", 2
483, 8, 14, "N", 2
484, 8, 15, "Y", 2
485, 8, 16, "Y", 2
486, 8, 17, "Y", 2
487, 8, 18, "N", 2
488, 8, 19, "N", 2
489, 9, 1, "N", 2
490, 9, 2, "N", 2
491, 9, 3, "N", 2
492, 9, 4, "N", 2
493, 9, 5, "Y", 2
494, 9, 6, "Y", 2
495, 9, 7, "N", 2
496, 9, 8, "Y", 2
497, 9, 9, "Y", 2
498, 9, 10, "Y", 2
499, 9, 11, "N", 2
500, 9, 12, "Y", 2
501, 9, 13, "N", 2
502, 9, 14, "Y", 2
503, 9, 15, "N", 2
504, 9, 16, "Y", 2
505, 9, 17, "Y", 2
506, 9, 18, "N", 2
507, 9, 19, "Y", 2
508, 10, 1, "N", 2
509, 10, 2, "N", 2
510, 10, 3, "Y", 2
511, 10, 4, "N", 2
512, 10, 5, "Y", 2
513, 10, 6, "Y", 2
514, 10, 7, "Y", 2
515, 10, 8, "Y", 2
516, 10, 9, "Y", 2
517, 10, 10, "Y", 2
518, 10, 11, "Y", 2
519, 10, 12, "Y", 2
520, 10, 13, "Y", 2
521, 10, 14, "N", 2
522, 10, 15, "N", 2
523, 10, 16, "Y", 2
524, 10, 17, "N", 2
525, 10, 18, "Y", 2
526, 10, 19, "Y", 2
527, 11, 1, "Y", 2
528, 11, 2, "N", 2
529, 11, 3, "N", 2
530, 11, 4, "N", 2
531, 11, 5, "N", 2
532, 11, 6, "Y", 2
533, 11, 7, "Y", 2
534, 11, 8, "Y", 2
535, 11, 9, "Y", 2
536, 11, 10, "Y", 2
537, 11, 11, "Y", 2
538, 11, 12, "Y", 2
539, 11, 13, "N", 2
540, 11, 14, "N", 2
541, 11, 15, "Y", 2
542, 11, 16, "Y", 2
543, 11, 17, "Y", 2
544, 11, 18, "N", 2
545, 11, 19, "Y", 2
546, 12, 1, "Y", 2
547, 12, 2, "N", 2
548, 12, 3, "Y", 2
549, 12, 4, "Y", 2
550, 12, 5, "N", 2
551, 12, 6, "N", 2
552, 12, 7, "Y", 2
553, 12, 8, "N", 2
554, 12, 9, "N", 2
555, 12, 10, "N", 2
556, 12, 11, "Y", 2
557, 12, 12, "Y", 2
558, 12, 13, "N", 2
559, 12, 14, "N", 2
560, 12, 15, "N", 2
561, 12, 16, "N", 2
562, 12, 17, "N", 2
563, 12, 18, "N", 2
564, 12, 19, "N", 2
565, 1, 1, "Y", 3
566, 1, 2, "Y", 3
567, 1, 3, "Y", 3
568, 1, 4, "Y", 3
569, 1, 5, "Y", 3
570, 1, 6, "Y", 3
571, 1, 7, "N", 3
572, 1, 8, "N", 3
573, 1, 9, "N", 3
574, 1, 10, "N", 3
575, 1, 11, "N", 3
576, 1, 12, "Y", 3
577, 1, 13, "Y", 3
578, 1, 14, "N", 3
579, 1, 15, "Y", 3
580, 1, 16, "Y", 3
581, 1, 17, "Y", 3
582, 1, 18, "Y", 3
583, 1, 19, "N", 3
584, 1, 20, "Y", 3
585, 1, 21, "N", 3
586, 1, 22, "Y", 3
587, 1, 23, "N", 3
588, 1, 24, "Y", 3
589, 1, 25, "Y", 3
590, 1, 26, "Y", 3
591, 1, 27, "N", 3
592, 1, 28, "N", 3
593, 1, 29, "N", 3
594, 2, 1, "Y", 3
595, 2, 2, "N", 3
596, 2, 3, "Y", 3
597, 2, 4, "N", 3
598, 2, 5, "Y", 3
599, 2, 6, "Y", 3
600, 2, 7, "Y", 3
601, 2, 8, "N", 3
602, 2, 9, "N", 3
603, 2, 10, "N", 3
604, 2, 11, "Y", 3
605, 2, 12, "Y", 3
606, 2, 13, "Y", 3
607, 2, 14, "N", 3
608, 2, 15, "N", 3
609, 2, 16, "N", 3
610, 2, 17, "Y", 3
611, 2, 18, "N", 3
612, 2, 19, "N", 3
613, 2, 20, "N", 3
614, 2, 21, "N", 3
615, 2, 22, "N", 3
616, 2, 23, "N", 3
617, 2, 24, "N", 3
618, 2, 25, "N", 3
619, 2, 26, "Y", 3
620, 2, 27, "Y", 3
621, 2, 28, "N", 3
622, 2, 29, "N", 3
623, 3, 1, "N", 3
624, 3, 2, "Y", 3
625, 3, 3, "N", 3
626, 3, 4, "Y", 3
627, 3, 5, "Y", 3
628, 3, 6, "Y", 3
629, 3, 7, "Y", 3
630, 3, 8, "Y", 3
631, 3, 9, "N", 3
632, 3, 10, "N", 3
633, 3, 11, "Y", 3
634, 3, 12, "Y", 3
635, 3, 13, "N", 3
636, 3, 14, "N", 3
637, 3, 15, "Y", 3
638, 3, 16, "N", 3
639, 3, 17, "Y", 3
640, 3, 18, "N", 3
641, 3, 19, "Y", 3
642, 3, 20, "N", 3
643, 3, 21, "Y", 3
644, 3, 22, "Y", 3
645, 3, 23, "Y", 3
646, 3, 24, "Y", 3
647, 3, 25, "N", 3
648, 3, 26, "N", 3
649, 3, 27, "Y", 3
650, 3, 28, "Y", 3
651, 3, 29, "Y", 3
652, 4, 1, "N", 3
653, 4, 2, "Y", 3
654, 4, 3, "Y", 3
655, 4, 4, "N", 3
656, 4, 5, "N", 3
657, 4, 6, "N", 3
658, 4, 7, "N", 3
659, 4, 8, "N", 3
660, 4, 9, "N", 3
661, 4, 10, "Y", 3
662, 4, 11, "N", 3
663, 4, 12, "N", 3
664, 4, 13, "Y", 3
665, 4, 14, "N", 3
666, 4, 15, "Y", 3
667, 4, 16, "Y", 3
668, 4, 17, "N", 3
669, 4, 18, "N", 3
670, 4, 19, "N", 3
671, 4, 20, "N", 3
672, 4, 21, "N", 3
673, 4, 22, "Y", 3
674, 4, 23, "N", 3
675, 4, 24, "N", 3
676, 4, 25, "Y", 3
677, 4, 26, "N", 3
678, 4, 27, "Y", 3
679, 4, 28, "Y", 3
680, 4, 29, "N", 3
681, 5, 1, "Y", 3
682, 5, 2, "N", 3
683, 5, 3, "Y", 3
684, 5, 4, "N", 3
685, 5, 5, "Y", 3
686, 5, 6, "Y", 3
687, 5, 7, "Y", 3
688, 5, 8, "N", 3
689, 5, 9, "N", 3
690, 5, 10, "N", 3
691, 5, 11, "N", 3
692, 5, 12, "N", 3
693, 5, 13, "Y", 3
694, 5, 14, "Y", 3
695, 5, 15, "Y", 3
696, 5, 16, "N", 3
697, 5, 17, "Y", 3
698, 5, 18, "Y", 3
699, 5, 19, "Y", 3
700, 5, 20, "N", 3
701, 5, 21, "Y", 3
702, 5, 22, "N", 3
703, 5, 23, "N", 3
704, 5, 24, "N", 3
705, 5, 25, "Y", 3
706, 5, 26, "Y", 3
707, 5, 27, "N", 3
708, 5, 28, "N", 3
709, 5, 29, "N", 3
710, 6, 1, "N", 3
711, 6, 2, "N", 3
712, 6, 3, "Y", 3
713, 6, 4, "N", 3
714, 6, 5, "Y", 3
715, 6, 6, "N", 3
716, 6, 7, "N", 3
717, 6, 8, "Y", 3
718, 6, 9, "N", 3
719, 6, 10, "N", 3
720, 6, 11, "N", 3
721, 6, 12, "Y", 3
722, 6, 13, "N", 3
723, 6, 14, "Y", 3
724, 6, 15, "N", 3
725, 6, 16, "Y", 3
726, 6, 17, "Y", 3
727, 6, 18, "Y", 3
728, 6, 19, "N", 3
729, 6, 20, "Y", 3
730, 6, 21, "Y", 3
731, 6, 22, "N", 3
732, 6, 23, "Y", 3
733, 6, 24, "Y", 3
734, 6, 25, "Y", 3
735, 6, 26, "Y", 3
736, 6, 27, "N", 3
737, 6, 28, "Y", 3
738, 6, 29, "Y", 3
739, 7, 1, "Y", 3
740, 7, 2, "Y", 3
741, 7, 3, "Y", 3
742, 7, 4, "N", 3
743, 7, 5, "Y", 3
744, 7, 6, "N", 3
745, 7, 7, "N", 3
746, 7, 8, "N", 3
747, 7, 9, "Y", 3
748, 7, 10, "N", 3
749, 7, 11, "N", 3
750, 7, 12, "Y", 3
751, 7, 13, "N", 3
752, 7, 14, "N", 3
753, 7, 15, "N", 3
754, 7, 16, "N", 3
755, 7, 17, "Y", 3
756, 7, 18, "Y", 3
757, 7, 19, "N", 3
758, 7, 20, "Y", 3
759, 7, 21, "Y", 3
760, 7, 22, "Y", 3
761, 7, 23, "N", 3
762, 7, 24, "N", 3
763, 7, 25, "N", 3
764, 7, 26, "Y", 3
765, 7, 27, "Y", 3
766, 7, 28, "N", 3
767, 7, 29, "Y", 3
768, 8, 1, "N", 3
769, 8, 2, "N", 3
770, 8, 3, "Y", 3
771, 8, 4, "Y", 3
772, 8, 5, "Y", 3
773, 8, 6, "Y", 3
774, 8, 7, "Y", 3
775, 8, 8, "N", 3
776, 8, 9, "Y", 3
777, 8, 10, "N", 3
778, 8, 11, "N", 3
779, 8, 12, "Y", 3
780, 8, 13, "N", 3
781, 8, 14, "N", 3
782, 8, 15, "Y", 3
783, 8, 16, "Y", 3
784, 8, 17, "Y", 3
785, 8, 18, "Y", 3
786, 8, 19, "Y", 3
787, 8, 20, "Y", 3
788, 8, 21, "Y", 3
789, 8, 22, "Y", 3
790, 8, 23, "N", 3
791, 8, 24, "Y", 3
792, 8, 25, "N", 3
793, 8, 26, "Y", 3
794, 8, 27, "Y", 3
795, 8, 28, "Y", 3
796, 8, 29, "Y", 3
797, 9, 1, "N", 3
798, 9, 2, "Y", 3
799, 9, 3, "N", 3
800, 9, 4, "N", 3
801, 9, 5, "N", 3
802, 9, 6, "N", 3
803, 9, 7, "Y", 3
804, 9, 8, "Y", 3
805, 9, 9, "Y", 3
806, 9, 10, "Y", 3
807, 9, 11, "Y", 3
808, 9, 12, "N", 3
809, 9, 13, "N", 3
810, 9, 14, "N", 3
811, 9, 15, "N", 3
812, 9, 16, "N", 3
813, 9, 17, "Y", 3
814, 9, 18, "Y", 3
815, 9, 19, "Y", 3
816, 9, 20, "Y", 3
817, 9, 21, "Y", 3
818, 9, 22, "Y", 3
819, 9, 23, "Y", 3
820, 9, 24, "Y", 3
821, 9, 25, "Y", 3
822, 9, 26, "Y", 3
823, 9, 27, "N", 3
824, 9, 28, "N", 3
825, 9, 29, "Y", 3
826, 10, 1, "N", 3
827, 10, 2, "N", 3
828, 10, 3, "Y", 3
829, 10, 4, "N", 3
830, 10, 5, "Y", 3
831, 10, 6, "N", 3
832, 10, 7, "N", 3
833, 10, 8, "N", 3
834, 10, 9, "Y", 3
835, 10, 10, "N", 3
836, 10, 11, "Y", 3
837, 10, 12, "Y", 3
838, 10, 13, "N", 3
839, 10, 14, "Y", 3
840, 10, 15, "Y", 3
841, 10, 16, "Y", 3
842, 10, 17, "N", 3
843, 10, 18, "N", 3
844, 10, 19, "Y", 3
845, 10, 20, "Y", 3
846, 10, 21, "N", 3
847, 10, 22, "Y", 3
848, 10, 23, "N", 3
849, 10, 24, "Y", 3
850, 10, 25, "N", 3
851, 10, 26, "N", 3
852, 10, 27, "Y", 3
853, 10, 28, "N", 3
854, 10, 29, "N", 3
855, 11, 1, "Y", 3
856, 11, 2, "N", 3
857, 11, 3, "N", 3
858, 11, 4, "Y", 3
859, 11, 5, "Y", 3
860, 11, 6, "N", 3
861, 11, 7, "Y", 3
862, 11, 8, "Y", 3
863, 11, 9, "Y", 3
864, 11, 10, "Y", 3
865, 11, 11, "Y", 3
866, 11, 12, "Y", 3
867, 11, 13, "N", 3
868, 11, 14, "Y", 3
869, 11, 15, "N", 3
870, 11, 16, "Y", 3
871, 11, 17, "Y", 3
872, 11, 18, "Y", 3
873, 11, 19, "Y", 3
874, 11, 20, "Y", 3
875, 11, 21, "N", 3
876, 11, 22, "N", 3
877, 11, 23, "Y", 3
878, 11, 24, "Y", 3
879, 11, 25, "N", 3
880, 11, 26, "N", 3
881, 11, 27, "Y", 3
882, 11, 28, "N", 3
883, 11, 29, "Y", 3
884, 12, 1, "Y", 3
885, 12, 2, "Y", 3
886, 12, 3, "Y", 3
887, 12, 4, "Y", 3
888, 12, 5, "Y", 3
889, 12, 6, "Y", 3
890, 12, 7, "N", 3
891, 12, 8, "N", 3
892, 12, 9, "N", 3
893, 12, 10, "N", 3
894, 12, 11, "Y", 3
895, 12, 12, "N", 3
896, 12, 13, "N", 3
897, 12, 14, "Y", 3
898, 12, 15, "N", 3
899, 12, 16, "Y", 3
900, 12, 17, "N", 3
901, 12, 18, "N", 3
902, 12, 19, "Y", 3
903, 12, 20, "N", 3
904, 12, 21, "N", 3
905, 12, 22, "Y", 3
906, 12, 23, "Y", 3
907, 12, 24, "Y", 3
908, 12, 25, "Y", 3
909, 12, 26, "N", 3
910, 12, 27, "Y", 3
911, 12, 28, "Y", 3
912, 12, 29, "Y", 3
913, 13, 1, "N", 3
914, 13, 2, "N", 3
915, 13, 3, "Y", 3
916, 13, 4, "Y", 3
917, 13, 5, "Y", 3
918, 13, 6, "N", 3
919, 13, 7, "Y", 3
920, 13, 8, "N", 3
921, 13, 9, "N", 3
922, 13, 10, "Y", 3
923, 13, 11, "Y", 3
924, 13, 12, "Y", 3
925, 13, 13, "N", 3
926, 13, 14, "Y", 3
927, 13, 15, "N", 3
928, 13, 16, "Y", 3
929, 13, 17, "Y", 3
930, 13, 18, "Y", 3
931, 13, 19, "N", 3
932, 13, 20, "Y", 3
933, 13, 21, "Y", 3
934, 13, 22, "Y", 3
935, 13, 23, "Y", 3
936, 13, 24, "Y", 3
937, 13, 25, "Y", 3
938, 13, 26, "Y", 3
939, 13, 27, "Y", 3
940, 13, 28, "N", 3
941, 13, 29, "Y", 3
942, 14, 1, "N", 3
943, 14, 2, "N", 3
944, 14, 3, "N", 3
945, 14, 4, "N", 3
946, 14, 5, "N", 3
947, 14, 6, "Y", 3
948, 14, 7, "N", 3
949, 14, 8, "N", 3
950, 14, 9, "N", 3
951, 14, 10, "Y", 3
952, 14, 11, "Y", 3
953, 14, 12, "N", 3
954, 14, 13, "N", 3
955, 14, 14, "N", 3
956, 14, 15, "N", 3
957, 14, 16, "N", 3
958, 14, 17, "Y", 3
959, 14, 18, "Y", 3
960, 14, 19, "Y", 3
961, 14, 20, "N", 3
962, 14, 21, "Y", 3
963, 14, 22, "Y", 3
